Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S133656168,Canada Goose,Branta canadensis,319,25,US-CA,Santa Clara,L4110180,Joseph D. Grant CP--Grant Lake,37.3436434,-121.7172099,2023-04-13,12:58 PM,eBird - Traveling Count,39,1,.402,,2,,,"Lake level very high, but not as birdy as on some other days."
S133656355,Canada Goose,Branta canadensis,319,5,US-CA,Santa Clara,L1317790,Kelley Park,37.323716,-121.862548,2023-04-13,02:19 PM,eBird - Traveling Count,52,1,1.608,,2
S131148519,Canada Goose,Branta canadensis,319,3,US-CA,Santa Clara,L9792635,Kelley Park--Japanese Friendship Garden,37.3226664,-121.861006,2023-03-17,05:41 PM,eBird - Traveling Count,35,1,.63,,2,,,No binocs or big lens.,548205521 548205531 548205541
S124871955,Canada Goose,Branta canadensis,319,100,US-CA,Santa Clara,L279253,Lake Cunningham,37.3354711,-121.8062038,2022-12-29,08:32 AM,eBird - Traveling Count,103,1,3.46,,2,,,,518009911 518010951
S127625141,Canada Goose,Branta canadensis,319,2,US-CA,Santa Clara,L1178295,Lexington Reservoir--dam area,37.2012444,-121.9905674,2023-02-04,01:57 PM,eBird - Traveling Count,9,1,.13,,1
S126859629,Canada Goose,Branta canadensis,319,20,US-CA,Santa Clara,L607744,Los Capitancillos Ponds,37.238187,-121.8899632,2023-01-24,07:34 AM,eBird - Traveling Count,95,1,1.88,,1,,,,527834171
S121010812,Canada Goose,Branta canadensis,319,50,US-CA,Santa Clara,L295710,Los Gatos Creek County Park and Oka Ponds,37.2664712,-121.9515038,2022-10-20,07:35 AM,eBird - Traveling Count,101,1,4.17,,2
S121658907,Canada Goose,Branta canadensis,319,20,US-CA,Santa Clara,L295710,Los Gatos Creek County Park and Oka Ponds,37.2664712,-121.9515038,2022-10-31,06:05 PM,eBird - Traveling Count,30,1,1.,,1
S132055673,Canada Goose,Branta canadensis,319,5,US-CA,Santa Clara,L4977180,Los Gatos Creek Trail--Lonus St.,37.3169219,-121.9025266,2023-03-27,07:04 AM,eBird - Traveling Count,79,1,1.25,,2
S126007794,Canada Goose,Branta canadensis,319,130,US-CA,Santa Clara,L14206550,OSCSP South Creek Transect (Restricted),37.203659,-121.746957,2023-01-12,09:13 AM,eBird - Stationary Count,6,1,,,2,,,Observed from the side of the road. Did not walk on the restricted trail.
S125477406,Canada Goose,Branta canadensis,319,2,US-CA,Santa Clara,L378943,Ogier Ponds,37.1791249,-121.6887975,2023-01-05,07:43 AM,eBird - Traveling Count,91,1,2.32,,2
S131974903,Canada Goose,Branta canadensis,319,6,US-CA,Santa Clara,L378943,Ogier Ponds,37.1791249,-121.6887975,2023-03-26,07:15 AM,eBird - Traveling Count,205,1,5.59,,1
S117841043,Canada Goose,Branta canadensis,319,1,US-CA,Santa Clara,L152122,Palo Alto Baylands,37.459167,-122.10445,2022-08-30,05:18 PM,eBird - Traveling Count,90,1,1.931,,3
S120924450,Canada Goose,Branta canadensis,319,14,US-CA,Santa Clara,L152122,Palo Alto Baylands,37.459167,-122.10445,2022-10-18,04:58 PM,eBird - Traveling Count,73,1,2.,,1
S126480306,Canada Goose,Branta canadensis,319,8,US-CA,Santa Clara,L152122,Palo Alto Baylands,37.459167,-122.10445,2023-01-18,07:25 AM,eBird - Traveling Count,65,1,.5,,1
S146153739,Canada Goose,Branta canadensis,319,5,US-CA,Santa Clara,L152122,Palo Alto Baylands,37.459167,-122.10445,2023-07-31,07:47 PM,eBird - Traveling Count,22,1,1.08,,2
S129230294,Canada Goose,Branta canadensis,319,3,US-CA,Santa Clara,L178520,Rancho San Antonio,37.32912,-122.10599,2023-02-20,01:31 PM,eBird - Traveling Count,160,1,9.23,,2
S143178890,Canada Goose,Branta canadensis,319,40,US-CA,Santa Clara,L776550,Salt Pond A1,37.4379296,-122.0886612,2023-06-30,01:18 PM,eBird - Traveling Count,13,1,.85,,2
S127948726,Canada Goose,Branta canadensis,319,2,US-CA,Santa Clara,L951032,Salt Pond A11,37.4450373,-121.9963245,2023-02-09,08:11 AM,eBird - Stationary Count,4,1,,,1
S127948775,Canada Goose,Branta canadensis,319,2,US-CA,Santa Clara,L776555,Salt Pond A12,37.4337723,-121.9832611,2023-02-09,07:36 AM,eBird - Traveling Count,34,1,1.68,,1
S146945273,Canada Goose,Branta canadensis,319,1,US-CA,Santa Clara,L776554,Salt Pond A15,37.4511496,-121.9778538,2023-08-08,05:52 PM,eBird - Traveling Count,61,1,.72,,2
S127193395,Canada Goose,Branta canadensis,319,3,US-CA,Santa Clara,L1764892,Salt Pond A8,37.425167,-121.9896555,2023-01-28,07:50 AM,eBird - Stationary Count,45,0,,,2,,,Looking at the pond from the boardwalk near the northwest corner of Harvey Marsh.
S117840966,Canada Goose,Branta canadensis,319,8,US-CA,Santa Clara,L7426888,San Francisquito Creek Mouth (SCL Co.),37.4656362,-122.1154672,2022-08-30,06:49 PM,eBird - Stationary Count,25,1,,,3,,,"Mudflats along the creek bank and a patch far out along the creek in SM were already uncovered when we arrived, at 3.5 hrs after high tide, height around 5 ft. Probably ideal to arrive around height 6 ft, right before tide begins to expose mudflats."
S138205591,Canada Goose,Branta canadensis,319,12,US-CA,Santa Clara,L20785297,Shoreline Park--Rengstorff House,37.431427,-122.087385,2023-05-17,05:29 PM,eBird - Traveling Count,21,1,.83,,1
S114822664,Canada Goose,Branta canadensis,319,52,US-CA,Santa Clara,L594012,Shoreline Park--Shoreline Lake area,37.432341,-122.0918369,2022-07-10,08:50 AM,eBird - Traveling Count,40,1,2.,,2
S116589400,Canada Goose,Branta canadensis,319,1,US-CA,Santa Clara,L594012,Shoreline Park--Shoreline Lake area,37.432341,-122.0918369,2022-08-08,06:15 PM,eBird - Traveling Count,29,1,.91,,2,,,,473806991
S116773773,Canada Goose,Branta canadensis,319,3,US-CA,Santa Clara,L594012,Shoreline Park--Shoreline Lake area,37.432341,-122.0918369,2022-08-11,01:27 PM,eBird - Traveling Count,46,1,.53,,1
S116846496,Canada Goose,Branta canadensis,319,20,US-CA,Santa Clara,L594012,Shoreline Park--Shoreline Lake area,37.432341,-122.0918369,2022-08-13,07:50 AM,eBird - Traveling Count,15,1,.483,,3
S124654454,Canada Goose,Branta canadensis,319,1,US-CA,Santa Clara,L594012,Shoreline Park--Shoreline Lake area,37.432341,-122.0918369,2022-12-25,03:21 PM,eBird - Traveling Count,26,1,.86,,1
S138205585,Canada Goose,Branta canadensis,319,65,US-CA,Santa Clara,L594012,Shoreline Park--Shoreline Lake area,37.432341,-122.0918369,2023-05-17,03:49 PM,eBird - Traveling Count,97,1,3.25,,1,,,,574583921 574583931 574583941
S143179072,Canada Goose,Branta canadensis,319,75,US-CA,Santa Clara,L594012,Shoreline Park--Shoreline Lake area,37.432341,-122.0918369,2023-06-30,01:32 PM,eBird - Traveling Count,14,1,.558,,2
S143178931,Canada Goose,Branta canadensis,319,80,US-CA,Santa Clara,L594012,Shoreline Park--Shoreline Lake area,37.432341,-122.0918369,2023-06-30,02:09 PM,eBird - Traveling Count,13,1,.801,,2
S146713327,Canada Goose,Branta canadensis,319,1,US-CA,Santa Clara,L594010,Spreckles Ave. Pond (State at Spreckles),37.43323,-121.966232,2023-08-06,07:28 AM,eBird - Traveling Count,29,1,.795,,1
S129178926,Canada Goose,Branta canadensis,319,1,US-CA,Santa Clara,L1458600,Stevens Creek CP--Baytree Picnic Area,37.3035707,-122.0747271,2023-02-20,09:41 AM,eBird - Traveling Count,109,1,2.,,2,,,Covered a larger area than just the Baytree Picnic Area
S117398589,Canada Goose,Branta canadensis,319,15,US-CA,Santa Clara,L17766755,Stevens Creek Tidal Marsh,37.432818,-122.0695349,2022-08-22,07:09 AM,eBird - Traveling Count,65,1,1.83,,1
S121073165,Canada Goose,Branta canadensis,319,1,US-CA,Santa Clara,L279204,Sunnyvale WPCP (please use a more specific hotspot where possible),37.4198391,-122.0144261,2022-10-21,09:07 AM,eBird - Traveling Count,78,1,4.07,,2
S125733424,Canada Goose,Branta canadensis,319,12,US-CA,Santa Clara,L279204,Sunnyvale WPCP (please use a more specific hotspot where possible),37.4198391,-122.0144261,2023-01-08,09:35 AM,eBird - Traveling Count,68,1,.98,,1
S132269425,Canada Goose,Branta canadensis,319,1,US-CA,Santa Clara,L279204,Sunnyvale WPCP (please use a more specific hotspot where possible),37.4198391,-122.0144261,2023-03-30,07:11 AM,eBird - Traveling Count,106,1,3.09,,1
S141494795,Canada Goose,Branta canadensis,319,4,US-CA,Santa Clara,L279204,Sunnyvale WPCP (please use a more specific hotspot where possible),37.4198391,-122.0144261,2023-06-13,04:31 PM,eBird - Traveling Count,53,1,1.64,,1
S114987676,Canada Goose,Branta canadensis,319,20,US-CA,Santa Clara,L776809,Sunnyvale WPCP--East Pond,37.4286605,-122.0139885,2022-07-12,07:48 PM,eBird - Traveling Count,72,1,3.219,,2
S115069657,Canada Goose,Branta canadensis,319,15,US-CA,Santa Clara,L776809,Sunnyvale WPCP--East Pond,37.4286605,-122.0139885,2022-07-13,02:23 PM,eBird - Traveling Count,90,1,8.,,1
S122000187,Canada Goose,Branta canadensis,319,50,US-CA,Santa Clara,L1305605,Sunnyvale WPCP--Landfill,37.4199078,-122.0202327,2022-11-06,07:06 AM,eBird - Traveling Count,142,1,3.2,,2
S125866570,Canada Goose,Branta canadensis,319,30,US-CA,Santa Clara,L776813,Sunnyvale WPCP--Pond A4,37.4219806,-122.007637,2023-01-10,07:33 AM,eBird - Traveling Count,49,1,1.26,,2
S122000119,Canada Goose,Branta canadensis,319,30,US-CA,Santa Clara,L776812,Sunnyvale WPCP--West Pond,37.426752,-122.0223999,2022-11-06,10:37 AM,eBird - Traveling Count,71,1,1.73,,2,,,"Huge numbers of ducks today along the south side of the west pond of the WPCP. Mostly shovelers in the southeast corner, but the southwest corner had a mixed species flock that we estimated had about 6000 ducks in total, when they were all flushed up by three fighter jets taking off from Moffett Field. We estimated the proportions as about 1/2 American Wigeon, 1/3 Northern Pintail, and 1/10 Green-winged Teal, with the rest being made up of diving ducks.",501401181
S124850722,Canada Goose,Branta canadensis,319,15,US-CA,Santa Clara,L1071807,Thompson Creek Trail (SCL Co.),37.3282802,-121.8098187,2022-12-29,08:10 AM,eBird - Stationary Count,15,1,,,2,,,Parking lot and edge of trail
S128323841,Canada Goose,Branta canadensis,319,4,US-CA,Santa Clara,L773892,Ulistac Natural Area,37.4057129,-121.9552374,2023-02-14,07:12 AM,eBird - Traveling Count,87,1,2.4,,2
S117354465,Canada Goose,Branta canadensis,319,30,US-CA,Santa Clara,L210223,Vasona Lake County Park,37.2385116,-121.9709873,2022-08-21,07:19 AM,eBird - Traveling Count,121,1,3.31,,1
S118480871,Canada Goose,Branta canadensis,319,35,US-CA,Santa Clara,L210223,Vasona Lake County Park,37.2385116,-121.9709873,2022-09-10,07:28 AM,eBird - Traveling Count,155,1,1.931,,4
S119617441,Canada Goose,Branta canadensis,319,25,US-CA,Santa Clara,L210223,Vasona Lake County Park,37.2385116,-121.9709873,2022-09-28,02:30 PM,eBird - Traveling Count,150,1,4.,,1
S140168138,Canada Goose,Branta canadensis,319,2,US-NY,Saratoga,L5072257,Anchor Diamond Park,42.939491,-73.8850028,2023-06-01,07:22 AM,eBird - Traveling Count,84,1,1.81,,1,,,"Everything was heard only except for Song Sparrow, American Robin, Veery, Ovenbird, and Common Grackle"
S130074474,Canada Goose,Branta canadensis,319,300,US-NY,Saratoga,L1913554,Fish Creek Marina,43.0733865,-73.6955166,2023-03-03,08:23 AM,eBird - Stationary Count,13,1,,,2
S120625044,Canada Goose,Branta canadensis,319,14,US-NY,Saratoga,L2882717,"Halfmoon Town Park, Rt. 236",42.862939,-73.7302673,2022-10-13,07:09 AM,eBird - Traveling Count,56,1,2.36,,1,,flyover,,493554751
S130074491,Canada Goose,Branta canadensis,319,15,US-NY,Saratoga,L6940252,"Old Champlain Canal Tow Path, Schuylerville",43.1016096,-73.5784811,2023-03-03,08:51 AM,eBird - Traveling Count,12,1,.48,,2
S130074659,Canada Goose,Branta canadensis,319,3,US-NY,Saratoga,L345306,Peebles Island SP,42.7844004,-73.6849556,2023-03-03,12:56 PM,eBird - Traveling Count,59,1,2.,,2
S132719869,Canada Goose,Branta canadensis,319,15,US-NY,Saratoga,L3786091,Round Lake Preserve (Saratoga Co.),42.9274492,-73.771002,2023-04-04,05:18 PM,eBird - Traveling Count,56,1,6.72,,2
S130074434,Canada Goose,Branta canadensis,319,50,US-NY,Saratoga,L5704619,"Round Lake, boat launch (Saratoga Co.)",42.9340807,-73.7905473,2023-03-03,07:15 AM,eBird - Traveling Count,24,1,.32,,2
S130074449,Canada Goose,Branta canadensis,319,7,US-NY,Saratoga,L2461422,"Saratoga Lake, Marine Park",43.0533404,-73.71987,2023-03-03,07:57 AM,eBird - Traveling Count,15,1,.29,,2
S129959985,Canada Goose,Branta canadensis,319,50,US-NY,Saratoga,L208678,Vischer Ferry Nature & Historic Preserve,42.7860031,-73.8023715,2023-03-01,04:44 PM,eBird - Traveling Count,53,1,2.3,,2
S132755224,Canada Goose,Branta canadensis,319,15,US-NY,Saratoga,L208678,Vischer Ferry Nature & Historic Preserve,42.7860031,-73.8023715,2023-04-05,06:55 AM,eBird - Traveling Count,40,1,.7,,2,,,,554588721 554588731
S134972496,Canada Goose,Branta canadensis,319,10,US-NY,Saratoga,L208678,Vischer Ferry Nature & Historic Preserve,42.7860031,-73.8023715,2023-04-25,07:06 AM,eBird - Traveling Count,121,1,3.11,,1
S140168147,Canada Goose,Branta canadensis,319,3,US-NY,Saratoga,L208678,Vischer Ferry Nature & Historic Preserve,42.7860031,-73.8023715,2023-05-31,05:03 PM,eBird - Traveling Count,110,1,1.99,,1
S130074507,Canada Goose,Branta canadensis,319,10,US-NY,Saratoga,L691715,Wrights Loop,42.9902551,-73.6132237,2023-03-03,09:19 AM,eBird - Traveling Count,21,1,.59,,2
S117354465,Domestic goose sp. x Canada Goose (hybrid),Anser sp. (Domestic type) x Branta canadensis,335,1,US-CA,Santa Clara,L210223,Vasona Lake County Park,37.2385116,-121.9709873,2022-08-21,07:19 AM,eBird - Traveling Count,121,1,3.31,,1,,Mixed in with the other Canada geese. Picture attached,,477200391 477200401
S130249630,Cackling/Canada Goose,Branta hutchinsii/canadensis,339,80,US-CO,Boulder,L1144317,University of Colorado campus--Confluence Ponds and Skunk Creek,40.0132195,-105.2448606,2023-03-05,11:12 AM,eBird - Traveling Count,33,1,.99,,1
S111808108,Hawaiian Goose,Branta sandvicensis,341,2,US-HI,Hawaii,L10123074,Devastation Trail,19.4070035,-155.252863,2022-05-22,05:46 AM,eBird - Traveling Count,80,1,2.414,,4
S111808113,Hawaiian Goose,Branta sandvicensis,341,8,US-HI,Hawaii,L2679607,Volcano Golf Course and Volcano Winery (Pi'i Mauna Drive),19.4386507,-155.2783585,2022-05-20,09:03 AM,eBird - Casual Observation,,0,,,4
S126170519,Mute Swan,Cygnus olor,353,1,US-FL,Brevard,L283140,Jetty Park,28.4064535,-80.5924523,2023-01-14,07:24 AM,eBird - Traveling Count,226,1,2.414,,3,,Entrance pond.,"Very windy and cold, 40 F at the start. Most warblers, vireo, and thrasher seen on the path parallel Jetty Park Rd at (28.4056074, -80.5928171). Dipped on the Swainson’s Warbler but saw the mockingbird! Nice to meet Chris - thanks for the help with finding many of the birds, including the buntings and thrasher.",526290051 526290101 526290111 526290121
S132780216,Mute Swan,Cygnus olor,353,2,US-MA,Hampden,L330361,Fannie Stebbins Wildlife Refuge,42.0332033,-72.5975322,2023-04-03,09:09 AM,eBird - Traveling Count,139,1,2.45,,2
S132780206,Mute Swan,Cygnus olor,353,2,US-MA,Hampden,L675885,Longmeadow Flats--Pondside Road,42.0506311,-72.5920343,2023-04-03,11:30 AM,eBird - Traveling Count,43,1,2.13,,2
S140413353,Mute Swan,Cygnus olor,353,3,US-CT,New Haven,L109216,"Milford Point, CT Audubon",41.1754303,-73.1032485,2023-06-02,01:57 PM,eBird - Stationary Count,29,1,,,3
S130074434,Mute Swan,Cygnus olor,353,1,US-NY,Saratoga,L5704619,"Round Lake, boat launch (Saratoga Co.)",42.9340807,-73.7905473,2023-03-03,07:15 AM,eBird - Traveling Count,24,1,.32,,2
S130598264,Egyptian Goose,Alopochen aegyptiaca,391,1,US-TX,Bexar,L2467071,Brackenridge Park (HOTE 095),29.4590115,-98.4716392,2023-03-10,10:49 AM,eBird - Traveling Count,98,1,2.,,2,,,,546320621
S124272956,Egyptian Goose,Alopochen aegyptiaca,391,3,US-CA,Los Angeles,L3106098,Hollenbeck Park--Los Angeles (LA Co.),34.0395573,-118.2180405,2022-12-19,12:20 PM,eBird - Traveling Count,15,1,.2,,4,,,,515549321
S126375277,Egyptian Goose,Alopochen aegyptiaca,391,2,US-FL,Miami-Dade,L127422,Crandon Park,25.7089712,-80.1536322,2023-01-16,10:51 AM,eBird - Traveling Count,141,1,1.3,,3
S126373212,Egyptian Goose,Alopochen aegyptiaca,391,25,US-FL,Miami-Dade,L127422,Crandon Park,25.7089712,-80.1536322,2023-01-16,02:15 PM,eBird - Traveling Count,61,1,1.58,,3,,,,526826201
S146447753,Egyptian Goose,Alopochen aegyptiaca,391,6,US-TX,Travis,L675704,Lake Travis--Bob Wentz Windy Point Pk,30.4128174,-97.9008651,2023-08-04,03:14 PM,eBird - Traveling Count,117,1,4.37,,1,,,Walked all the way up and down the penninsula scanning every inch of plant matter. Still no Buff-breasted Sandpiper.,601263621 601263631 601263641
S146557271,Egyptian Goose,Alopochen aegyptiaca,391,8,US-TX,Travis,L675704,Lake Travis--Bob Wentz Windy Point Pk,30.4128174,-97.9008651,2023-08-05,09:25 AM,eBird - Traveling Count,68,1,.4,,1
S130680678,Muscovy Duck (Domestic type),Cairina moschata (Domestic type),416,1,US-TX,Cameron,L23000669,"1180 East Alton Gloor Boulevard, Brownsville, Texas, US (25.98, -97.498)",25.979881,-97.4978627,2023-03-11,09:10 AM,eBird - Casual Observation,,0,,,2
S130876023,Muscovy Duck (Domestic type),Cairina moschata (Domestic type),416,1,US-TX,Hidalgo,L128890,Bentsen-Rio Grande Val. SP WBC (Mission) (LTC 069),26.1849709,-98.3793885,2023-03-13,07:46 AM,eBird - Traveling Count,106,1,4.86,,2
S124272956,Muscovy Duck (Domestic type),Cairina moschata (Domestic type),416,6,US-CA,Los Angeles,L3106098,Hollenbeck Park--Los Angeles (LA Co.),34.0395573,-118.2180405,2022-12-19,12:20 PM,eBird - Traveling Count,15,1,.2,,4,,,,515549341 515549351
S126373212,Muscovy Duck (Domestic type),Cairina moschata (Domestic type),416,1,US-FL,Miami-Dade,L127422,Crandon Park,25.7089712,-80.1536322,2023-01-16,02:15 PM,eBird - Traveling Count,61,1,1.58,,3
S126374268,Muscovy Duck (Domestic type),Cairina moschata (Domestic type),416,5,US-FL,Miami-Dade,L4783559,Portofino Plaza Swallow Colony,25.4747572,-80.4456301,2023-01-16,05:31 PM,eBird - Traveling Count,30,1,.1,,3
S145749401,Muscovy Duck (Domestic type),Cairina moschata (Domestic type),416,1,US-AZ,Pima,L227274,Reid Park,32.2102866,-110.9235907,2023-07-23,05:51 PM,eBird - Traveling Count,47,1,.34,,2
S120625066,Wood Duck,Aix sponsa,423,2,US-MA,Berkshire,L1851035,"Laurel Lake, Lee",42.3254193,-73.2708883,2022-10-13,05:40 PM,eBird - Traveling Count,20,1,.8,,2,,,,493554161
S132435666,Wood Duck,Aix sponsa,423,2,US-IL,Cook,L297366,Dam No. 4 Woods,41.9929286,-87.8528439,2023-04-01,03:54 PM,eBird - Traveling Count,73,1,1.5,,1,,,,553243861
S132780216,Wood Duck,Aix sponsa,423,5,US-MA,Hampden,L330361,Fannie Stebbins Wildlife Refuge,42.0332033,-72.5975322,2023-04-03,09:09 AM,eBird - Traveling Count,139,1,2.45,,2
S132780206,Wood Duck,Aix sponsa,423,2,US-MA,Hampden,L675885,Longmeadow Flats--Pondside Road,42.0506311,-72.5920343,2023-04-03,11:30 AM,eBird - Traveling Count,43,1,2.13,,2
S123576216,Wood Duck,Aix sponsa,423,1,US-CA,Santa Clara,L8186190,Guadalupe River Trail--Trimble Rd. to Montague Expwy,37.389385,-121.937727,2022-12-06,01:45 PM,eBird - Traveling Count,145,1,4.,,1,,,,510806761
S122390216,Wood Duck,Aix sponsa,423,1,US-CA,Santa Clara,L607744,Los Capitancillos Ponds,37.238187,-121.8899632,2022-11-11,03:57 PM,eBird - Traveling Count,70,1,2.88,,1,,,,503488281
S126859629,Wood Duck,Aix sponsa,423,1,US-CA,Santa Clara,L607744,Los Capitancillos Ponds,37.238187,-121.8899632,2023-01-24,07:34 AM,eBird - Traveling Count,95,1,1.88,,1,,,,527834191 527834201
S121010812,Wood Duck,Aix sponsa,423,1,US-CA,Santa Clara,L295710,Los Gatos Creek County Park and Oka Ponds,37.2664712,-121.9515038,2022-10-20,07:35 AM,eBird - Traveling Count,101,1,4.17,,2,,,,495751671
S132719869,Wood Duck,Aix sponsa,423,10,US-NY,Saratoga,L3786091,Round Lake Preserve (Saratoga Co.),42.9274492,-73.771002,2023-04-04,05:18 PM,eBird - Traveling Count,56,1,6.72,,2
S129959985,Wood Duck,Aix sponsa,423,1,US-NY,Saratoga,L208678,Vischer Ferry Nature & Historic Preserve,42.7860031,-73.8023715,2023-03-01,04:44 PM,eBird - Traveling Count,53,1,2.3,,2
S132755224,Wood Duck,Aix sponsa,423,3,US-NY,Saratoga,L208678,Vischer Ferry Nature & Historic Preserve,42.7860031,-73.8023715,2023-04-05,06:55 AM,eBird - Traveling Count,40,1,.7,,2
